average_rate,sentence_length,window_size,undershoot_window_size,window_limit,spacing_name,cutoff_type,current_rate,sentences_processed,end_time,emit_duration,work_duration,sleep_duration,padding_duration,transmission_diff,number_of_sleeps,remaining_time,between_loop_duration,number_of_transmitted_windows,spike
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534913368,1201,1201,0,0,-201,0,0,1187,60,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534914582,1213,1213,0,0,-213,0,0,1202,61,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534915804,1222,1222,0,0,-222,0,0,1213,62,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534917005,1201,1201,0,0,-201,0,0,1222,63,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534918209,1204,1204,0,0,-204,0,0,1201,64,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,550,1772534919434,1225,1225,0,0,-225,0,0,1204,65,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534920646,1212,1212,0,0,-212,0,0,1225,66,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534921867,1221,1221,0,0,-221,0,0,1212,67,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534923073,1205,1205,0,0,-205,0,0,1222,68,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,552,1772534924279,1206,1206,0,0,-206,0,0,1205,69,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,550,1772534925492,1213,1213,0,0,-213,0,0,1206,70,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534926754,1262,1262,0,0,-262,0,0,1213,71,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534928015,1261,1261,0,0,-261,0,0,1262,72,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,550,1772534929231,1216,1216,0,0,-216,0,0,1261,73,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534930466,1234,1234,0,0,-234,0,0,1216,74,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,550,1772534931697,1231,1231,0,0,-231,0,0,1235,75,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,551,1772534932895,1198,1198,0,0,-198,0,0,1231,76,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,550,1772534934138,1243,1243,0,0,-243,0,0,1198,77,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,549,1772534935329,1191,1191,0,0,-191,0,0,1243,78,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534936331,745,745,0,255,255,0,255,1191,79,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534937333,10,10,0,990,990,0,990,1002,80,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534938335,12,12,0,988,988,0,988,1002,81,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534939335,8,8,0,992,992,0,992,1002,82,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534940337,10,10,0,990,990,0,990,1001,83,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534941338,10,10,0,990,990,0,990,1001,84,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534942343,7,7,0,993,993,0,993,1001,85,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534943346,9,9,0,991,991,0,991,1006,86,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534944347,10,10,0,990,990,0,990,1002,87,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534945351,10,10,0,990,990,0,990,1001,88,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534946352,11,11,0,989,989,0,989,1004,89,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534947354,11,11,0,989,989,0,989,1001,90,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534948356,11,11,0,989,989,0,989,1002,91,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534949358,11,11,0,989,989,0,989,1002,92,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534950359,9,9,0,991,991,0,991,1002,93,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534951360,8,8,0,992,992,0,992,1001,94,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534952361,8,8,0,992,992,0,992,1001,95,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534953362,8,8,0,992,992,0,992,1001,96,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534954365,11,11,0,989,989,0,989,1001,97,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534955365,11,11,0,989,989,0,989,1003,98,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534956366,11,11,0,989,989,0,989,1000,99,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534957367,8,8,0,992,992,0,992,1001,100,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534958370,11,11,0,989,989,0,989,1001,101,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534959371,13,13,0,987,987,0,987,1003,102,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534960377,9,9,0,991,991,0,991,1001,103,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534961382,23,23,0,977,977,0,977,1006,104,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534962383,8,8,0,992,992,0,992,1005,105,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534963383,6,6,0,994,994,0,994,1001,106,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534964384,17,17,0,983,983,0,983,1000,107,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534965385,9,9,0,991,991,0,991,1001,108,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534966386,8,8,0,992,992,0,992,1001,109,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534967386,6,6,0,994,994,0,994,1001,110,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534968386,12,12,0,988,988,0,988,1000,111,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534969386,9,9,0,991,991,0,991,1000,112,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534970395,9,9,0,991,991,0,991,1000,113,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534971396,11,11,0,989,989,0,989,1009,114,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534972397,23,23,0,977,977,0,977,1001,115,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534973399,5,5,0,995,995,0,995,1002,116,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534974399,13,13,0,987,987,0,987,1001,117,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534975399,18,18,0,982,982,0,982,1000,118,0
1000,100,1000,1000.0,60,BASIC,CUTOFF_CURRENT,1000,1000,1772534976401,15,15,0,985,985,0,985,1001,119,0

